double,hit,stand,player_total,dealer_card_up,best_action,split
-0.87402,-0.29208,-0.49946857142857143,7,10,hit,
-0.7820685714285714,-0.21491142857142856,-0.46129714285714285,7,11,hit,
-0.5626171428571428,-0.10298142857142857,-0.29279428571428573,6,2,hit,
-0.4847,-0.06292,-0.2517371428571429,6,3,hit,
-0.40353428571428573,-0.021358571428571428,-0.21226857142857142,6,4,hit,
-0.31463714285714284,0.024848571428571428,-0.16782,6,5,hit,
-0.2797428571428571,0.05414142857142857,-0.15237142857142857,6,6,hit,
-0.89264,-0.12353714285714286,-0.474,6,7,hit,
-0.9994228571428572,-0.19606142857142858,-0.5101514285714286,6,8,hit,
-1.0671657142857143,-0.2826571428571429,-0.5421971428571428,6,9,hit,
-0.9776914285714285,-0.30741,-0.4979042857142857,6,10,hit,
-0.9008142857142857,-0.21020714285714287,-0.46061285714285716,6,11,hit,
-0.58136,-0.09103,-0.29314,5,2,hit,
-0.5039085714285715,-0.05401285714285714,-0.25304857142857146,5,3,hit,
-0.4200628571428571,-0.010947142857142857,-0.20967142857142856,5,4,hit,
-0.33614285714285713,0.03903857142857143,-0.16811428571428572,5,5,hit,
-0.30825714285714284,0.07153714285714285,-0.15418285714285715,5,6,hit,
-0.94588,-0.0891,-0.4736314285714286,5,7,hit,
-1.0212685714285714,-0.16892142857142858,-0.5090228571428571,5,8,hit,
-1.0905085714285714,-0.25799428571428573,-0.54102,5,9,hit,
-0.9971057142857143,-0.2830057142857143,-0.49902142857142856,5,10,hit,
-0.9246685714285714,-0.19292428571428571,-0.4603028571428571,5,11,hit,
-1.71002,-0.8552842857142857,0.6396985714285714,paired_20,2,stand,0.16467142857142858
-1.7096028571428572,-0.8542085714285714,0.6495614285714286,paired_20,3,stand,0.2699357142857143
-1.7115057142857142,-0.8550557142857143,0.6605271428571429,paired_20,4,stand,0.37752214285714286
-1.7086114285714287,-0.8537157142857142,0.6696771428571429,paired_20,5,stand,0.48854714285714285
-1.70738,-0.8538885714285714,0.7033571428571429,paired_20,6,stand,0.5919135714285715
-1.7035228571428571,-0.8518114285714286,0.7744385714285714,paired_20,7,stand,0.32717142857142856
-1.7034028571428572,-0.8505642857142857,0.7928314285714285,paired_20,8,stand,-0.010097857142857143
-1.7014885714285715,-0.8507757142857143,0.7594514285714286,paired_20,9,stand,-0.37050285714285713
-1.5668971428571428,-0.7838528571428571,0.5112028571428572,paired_20,10,stand,-0.48210214285714287
-1.1798028571428572,-0.5911528571428571,0.4535142857142857,paired_20,11,stand,-0.26884142857142856
-1.2433885714285715,-0.62213,0.12088571428571429,paired_18,2,split,0.19836285714285715
-1.2385285714285714,-0.6205585714285714,0.14827285714285715,paired_18,3,split,0.26054571428571427
-1.233442857142857,-0.61674,0.17490285714285714,paired_18,4,split,0.3206757142857143
-1.2321057142857144,-0.6154742857142858,0.19727285714285714,paired_18,5,split,0.39378857142857143
-1.2150485714285715,-0.6076814285714286,0.28205714285714284,paired_18,6,split,0.47386428571428574
-1.179722857142857,-0.5902214285714286,0.40133142857142856,paired_18,7,stand,0.3632971428571429
-1.1821457142857144,-0.5907614285714285,0.10677,paired_18,8,split,0.23030714285714285
-1.2280371428571428,-0.6163085714285714,-0.18290571428571428,paired_18,9,split,-0.07860142857142857
-1.1941885714285714,-0.5979385714285714,-0.16378857142857142,paired_18,10,stand,-0.28853
-0.8683457142857143,-0.43373,-0.06928142857142858,paired_18,11,stand,-0.09360857142857143
-0.9421514285714285,-0.47153,-0.292,paired_16,2,split,0.07746
-0.9283828571428572,-0.46408,-0.2535657142857143,paired_16,3,split,0.15098
